"37.6374","-121.0028"
"28.3042","-81.4164"
"39.7087","-104.7273"
"41.0993","-80.6463"
"36.0713","-94.1660"
"33.8390","-117.8572"
"30.4427","-87.1886"
"34.5277","-117.3536"
"34.6935","-118.1753"
"36.0956","-79.8269"
"27.7260","-97.3755"
"41.0886","-85.1437"
"33.7366","-117.8819"
"43.0235","-83.6922"
"40.7384","-73.1887"
"35.0846","-78.9776"
"32.3163","-90.2124"
"38.4458","-122.7067"
"42.7142","-84.5601"
"38.0423","-84.4587"
"42.2755","-83.7312"
"36.0133","-115.0380"
"34.6988","-86.6412"
"30.6783","-88.1162"
"40.5478","-105.0656"
"35.5704","-82.5536"
"34.4175","-118.4964"
"44.9477","-93.1040"
"37.9789","-121.7958"
"28.0556","-81.9545"
"40.7845","-73.5139"
"40.2236","-74.7641"
"40.8090","-96.6788"
"37.1943","-93.2916"
"61.1508","-149.1091"
"33.0502","-96.7487"
"33.6772","-117.7738"
"41.5563","-90.6052"
"42.2597","-89.0641"
"40.7245","-74.1725"
"41.6767","-86.2696"
"32.4656","-93.7956"
"42.3790","-88.0811"
"32.0281","-81.1784"
"33.7096","-78.8843"
"32.6281","-117.0145"
"44.0563","-123.1173"
"40.8075","-81.3677"
"33.5659","-101.8878"
"40.3400","-75.9267"
"28.0118","-81.7017"
"44.9231","-123.0246"
"27.7931","-82.6652"
"30.2084","-92.0323"
"27.5629","-99.4875"
"40.7161","-74.0682"
"35.3933","-80.6366"
"32.5100","-84.8771"
"33.2826","-111.8516"
"33.2015","-96.6669"
"33.6872","-111.8651"
"31.0754","-97.7296"
"30.4551","-84.2526"
"40.7520","-89.6153"
"34.2100","-77.8866"
"32.3473","-86.2666"
"33.3101","-111.7463"
"33.5791","-112.2311"
"36.2880","-115.0901"
"36.6778","-76.3024"
"41.6722","-70.3599"
"36.8945","-76.2590"
"37.5265","-121.9852"
"46.1978","-119.1732"
"32.9100","-96.6305"
"32.8584","-96.9702"
"36.3276","-119.3269"
"39.3797","-74.4527"
"36.0807","-115.1369"
"42.7491","-71.4910"
"38.8786","-77.1011"
"25.8696","-80.3046"
"39.9651","-76.7315"
"40.7912","-73.6688"
"37.9881","-87.5341"
"33.3858","-112.3236"
"25.9980","-97.4565"
"30.4271","-89.0703"
"44.2779","-88.3891"
"47.5436","-122.7122"
"35.7425","-81.3230"
"47.2431","-122.4531"
"34.1417","-117.2946"
"30.5852","-96.2960"
"42.2749","-85.5882"
"34.1914","-118.8755"
"37.2785","-79.9580"
"34.0968","-117.4599"
"33.9244","-117.2045"
"40.6924","-73.3585"
"27.0577","-82.1975"
"46.8652","-96.8292"
"44.5150","-87.9896"
"36.0987","-115.2619"
"35.1988","-101.8311"
"43.6773","-70.2715"
"34.4285","-119.7202"
"29.6804","-82.3458"
"40.8522","-73.3824"
"47.0417","-122.8959"
"33.1555","-96.8215"
"40.9466","-73.8674"
"41.5495","-72.0882"
"34.1818","-118.2468"
"33.6960","-118.0025"
"28.9050","-81.2137"
"41.7637","-88.2901"
"33.3881","-111.9318"
"38.8870","-94.6870"
"32.6872","-97.0209"
"36.1785","-115.0490"
"31.5598","-97.1881"
"36.6884","-121.6317"
"41.5583","-73.0361"
"36.5695","-87.3420"
"41.9665","-91.6782"
"43.5397","-96.7320"
"38.4109","-82.4344"
"34.0393","-117.6064"
"39.6401","-77.7217"
"42.1168","-80.0733"
"45.6366","-122.5967"
"43.5845","-116.5631"
"34.9437","-81.9257"
"35.2494","-81.1853"
"26.1412","-80.1464"
"41.4409","-82.1840"
"35.8492","-86.4119"
"35.9907","-79.9938"
"37.1051","-76.5185"
"34.1248","-117.5666"
"33.7341","-116.9969"
"36.9789","-122.0346"
"41.4016","-73.4710"
"33.7844","-112.2989"
"33.2247","-117.3083"
"38.4160","-121.3842"
"26.0128","-80.3382"
"38.1133","-122.2358"
"33.7787","-117.9601"
"36.0164","-115.2208"
"42.3372","-122.8537"
"35.7820","-78.8191"
"48.0809","-122.1561"
"33.8616","-117.5649"
"29.1780","-82.1511"
"38.2992","-77.4872"
"34.2903","-83.8301"
"42.9848","-71.4447"
"40.1144","-88.2735"
"38.8185","-77.0861"
"37.6328","-122.0772"
"39.7710","-89.6538"
"39.6977","-105.1168"
"40.3990","-86.8594"
"39.4336","-77.4141"
"30.2012","-93.2122"
"31.8831","-102.3406"
"33.2348","-87.5267"
"32.5970","-83.6529"
"34.5944","-118.1057"
"26.0294","-80.1679"
"32.0249","-102.1137"
"28.7657","-81.8996"
"29.8554","-93.9264"
"43.2281","-86.2563"
"32.8065","-83.6974"
"39.1234","-94.7443"
"37.3836","-122.0256"
"34.0585","-117.7626"
"33.1347","-117.0722"
"29.6583","-95.1499"
"41.6697","-70.9428"
"38.2592","-122.0324"
"41.7483","-88.1657"
"47.5951","-122.1535"
"42.1014","-75.9093"
"41.6916","-85.9628"
"39.0346","-95.6955"
"41.5189","-88.1499"
"30.0849","-94.1451"
"40.9147","-74.1624"
"37.3057","-120.4778"
"38.2705","-104.6112"
"32.3184","-95.3062"
"33.8346","-118.3417"
"32.5992","-114.5488"
"29.9977","-90.1780"
"33.6800","-112.4524"
"38.9478","-92.3256"
"33.9508","-83.3689"
"38.7703","-121.3196"
"39.9197","-104.9438"
"25.9773","-80.3351"
"34.1597","-118.1390"
"32.7623","-96.5889"
"38.8832","-94.8198"
"34.9334","-120.4432"
"29.5799","-90.7058"
"32.9890","-96.8999"
"39.0876","-108.5673"
"38.3484","-81.6323"
"33.8038","-117.8218"
"33.8841","-117.9279"
"40.4151","-104.7706"
"32.3265","-106.7892"
"30.1995","-85.6004"
"26.1917","-97.6976"
"41.1404","-74.1072"
"40.6889","-112.0115"
"37.0551","-76.3630"
"42.4934","-83.0270"
"34.7849","-82.3005"
"40.4757","-88.9703"
"26.2702","-80.2591"
"30.5254","-97.6660"
"46.5923","-120.5496"
"42.5809","-83.0305"
"47.3887","-122.2129"
"36.0758","-79.4686"
"48.7543","-122.4687"
"37.3645","-121.9680"
"42.7274","-87.8135"
"35.5956","-77.3768"
"41.1035","-73.5583"
"40.6657","-74.1912"
"36.3406","-82.3803"
"37.4003","-79.1909"
"34.2663","-118.7490"
"43.0117","-78.7569"
"35.3493","-94.3695"
"42.5864","-87.8765"
"35.2335","-97.3471"
"42.4614","-83.6526"
"40.0249","-105.2523"
"32.4543","-99.7384"
"26.6120","-81.6388"
"29.5585","-95.3215"
"37.8723","-122.2760"
"32.9717","-96.7093"
"40.5698","-122.3650"
"39.8321","-105.1511"
"34.0326","-118.1691"
"37.0770","-113.5770"
"45.7891","-108.5524"
"39.1357","-121.6381"
"44.0151","-92.4778"
"42.5209","-71.7717"
"36.5224","-82.5453"
"46.7756","-92.1392"
"34.9416","-81.0244"
"37.0047","-121.5855"
"42.3759","-71.1185"
"29.5935","-95.6357"
"29.4128","-94.9658"
"41.6559","-91.5303"
"43.4199","-83.9501"
"39.7575","-121.8152"
"39.1610","-75.5203"
"27.9789","-82.7622"
"47.7041","-116.7935"
"36.6224","-121.8191"
"39.0871","-94.3501"
"40.8662","-73.2164"
"40.6024","-112.0008"
"27.9367","-82.3000"
"39.1637","-86.5257"
"34.0739","-118.0291"
"32.9066","-80.0722"
"33.1247","-117.2837"
"45.5339","-94.1718"
"33.4928","-117.1315"
"36.8278","-119.6831"
"43.6112","-116.3968"
"30.1738","-95.5134"
"39.8837","-105.0624"
"33.6667","-117.9135"
"32.5183","-92.0774"
"43.0961","-75.2260"
"26.2428","-80.1312"
"26.7468","-80.1316"
"42.4920","-92.3522"
"47.9525","-122.1669"
"32.7867","-115.5586"
"35.6619","-105.9819"
"33.9379","-118.1312"
"28.4797","-82.5300"
